리뷰,평점
무릎 통증이 심해서 걸을수도 없고 앰뷸런스 부르기도 애매한 상황이었는데 이 어플 덕분에 통증부위 설명드리고 약도 배달받을 수 있었습니다. 시대가 참 좋아졌네요~,5
세상에나 이렇게 좋은 앱이 있다니... 비대면으로 진찰도 되고 늦은밤에도 이용가능하고 너무나 좋네요~ 주위 지인들에게도 알려줘야겠네요^~♡,5
비대면진료에.기반한 원격진료같은 느낌이라서 너무좋습니다 앞으로 더 많이활용될거같아요,5
너무기대되는앱입니다~시간이없는데 약은떨어졌고 지금딱그런상황이었는데 요긴하게쓸께요!!!아직사용전 앱탐색중이라 별하나뺐구요~~사용후기다시돌아올께용!!,4
만보기 분명 꺼져있는데 왜 맨날다음날되면 만보기가 작동하는거죠? 막상만보기설정 들어가보면 비활성화되어있어요;;;이것좀 제발 고쳐주세요,3
요즘 비대면 진료앱이 여러가지 있던데 닥터나우앱은 메인화면도 깔끔해서 한 눈에 보기도 편하고 이용방법이 간단해서 좋아요,5
전화로 받는 진료라니 신선한 충격이에요 한번 이용해봤는데 편리해서 종종 경미하게 아플때마다 이용할게요,5
기대를 갖고 설치를 해봤습니다. 비대면 진료 너무 좋은 아이디어인거 같고 약 서비스도 좀더 개선되어서 많은 약국에서 지원되었으면 좋겠네요.,5
비대면 진료라 요즘같은 코로나 시대에 너무 편리할것 같습니다. 간편하고 안전하고 앱하나면 되는 닥터나우 너무 유용합니다. 감사합니다.,5
원격진료가 이렇게 쉽고 편리하게 가능하다니 너무 좋아요 혼자사는 사람이나 거동이 불편한 사람에게는 좀더 알려지면 좋겠고 더 많은 좋은 병원들도 진료가 가능하면 좋겠어요,5
정말 유용한 어플인거 같아요 사용법도 쉽고 간단하니 급할때도 잘 쓸수있겠어요 추천합니다,5
직접 가지 않아도 편리하게 전화로 진료하니까 좋아요. 단지 지방이라서 택배가 빠르지 않아 아쉽네요~~,5
엄청 편리합니다 무엇보다 우리집처럼 어린아이들이 있는집엔 필수앱이겠네요 뭔가 자주 애용은 하지않지만 내폰에 있으면 위안 혹은 안심이 되는 느낌^^,5
"약 배달까지 된다는 앱이나와서 다운받아봤는데 진짜 대박, .요즘 같은시국에 아파도 좀 참고 심해지면 가는데ㅜㅜ이렇게 좋은 아이디어 대박입니다^^♡♡",5
"늦은 시간에도 진료 볼 수 있어서 편하고 좋았는데, 약 받기가 어려워요. 광고와 달리 택배나 배달도 안되고, 방문수령만 된다네요. 분명 택배 가능지역이였는데 말이죠. 심지어 처방전을 팩스로 받아주는 약국 찾기가 너무 힘드네요. 다들 원본 요구하시더라고요... 한번 받아준 약국이 있어서 믿고갔는데, 이젠 안된다네요... 약 구하기가 너무 어려워 삭제합니다.",1
"이런 편리한 앱이 많이 생기면 좋겠어요~ 솔직히 코로나시기에 약국가기 불편하기도하고 직장인들은 제시간에 진료받으러 가기도 힘들잖아요~저는 주기적으로 약받으러 진료받으러 가야되는데, 그 시간과 교통비도 넘 아깝더라구요. 참 좋은 아이디어인것 같아요!",5
비대면으로 병원진료를 볼수있어서 넘 조아요 ㅎㅎ 거리가 멀어도 어플로 원하는 의사쌤께 진료볼수있어서 정말 꿀이네요 ~~^^ 약배달픽업도 무료로 배달되고 넘 조아용,5
맘카페 보다가 이런게 있어~? 하고 다운로드 했는데 정말 다른분들께도 추천드리고 싶어요~ 아이때문에 병원도 제대로 못가는 경우가 많았는데 이 어플로 진료보면 약도 집 앞까지 배달해주니까 너무 편하네요 꼭 써보시길 추천드려요~^^,5
너무 편안하게 약처방 받아서 좋아요. 혼자 살면서 아프면 제일 서러울때 간호하는 사람도 없고 움직일수 없을만큼 아플때 비대면으로 진료 받고 약 까지 배달 받을수 있어서 너무 감동. 코로나 양성진단받고 정말 큰 도움 받았습니다.,5
"시대를 앞서가는 닥터나우! 앞으로 원격진료가 더 늘어날 건데, 처방약 배송앱은 편한 진료 및 처방약 수령에 큰 도움이 될 것 같아요~^^",5
닥터나우 같은 앱이 나오길 고대했는데 정말 잘 나온거같습니다 필요한사람이 잘 쓸수잇게 하고 아픈사람들이 더 빠르고 안아프게 될수있도록 노력하는 앱이 되었으면 좋겟습니다 초창기지만 벌써 기대가 되네요 ㅎㅎ,5
주변에 코로나 확진자가 많아지면서 확실히 요런 앱들이 뜨고 있는거같긴 하네요! 저는 코로나는 아니지만 인공눈물 처방받아봤습니다! 너무너무 편하게 잘 썼습니다!,5
"코로나로 일반진료도 어려운 상황에서 유용했습니다. 다먀 첫 사용자를 위한 이용절차 소개, 예약전 예상 대기시간, 처방전 전송단계에 영업중인 약국 보여주기 같은 몇가지 부분이 보완되면 더 좋을 것 같네요.",4
닥터나우 앱 너무 편리하네요. 바쁜 일상 때문에 병원가기가 어려운데 닥터나우 덕분에 빠르게 진료받을 수 있네요. 앞으로 계속 유용하게 사용할 것 같아요.,5
시간없이 바쁘게 사시는 분들 급추천^~^ 비대면이면서 대기시간없고 아주 만족합니다.,5
너무너무너무 엉망!!! 채팅이든 전화든 상담원 연결도 전혀 안되고 문제 사항 발생시 처리나 안내도 없음ㅠ 5시간 고통 받고 지금은 포기상태 처음엔 열받고 나중에는 몹시 울적해짐 별 하나도 아까움,1
소화불량 자주 나서 닥터나우로 한의원에서 소화제 종종 타먹습니다. 자주 쓸일 있으면 안되겠지만 필수로 깔아두면 좋은 앱인건 확실합니다.,5
"처음에 별한개 줬는데 솔직히 어플은 수정할것도 많고 이해 안되는 부분 투성이지만, 진료와 배송해주는 약국 부분에서는 만족도가 높아 수정함.",4
앱 구동이 빠르네요. 이런 앱이 있는지 전혀 몰랐어요. 다양한 의사님들 볼 수 있도록 선택의 폭이 넓네요. 비대면 의료의 시작인가요? 화이팅입니다!,5
약 배달서비스라니 비대면시대에 넘 좋습니다. 꼭 필요했던 서비스라 앞으로 자주이용하게요. 좋은 서비스 감사해요!!,5
편리하고 바쁜일상생활에서 유용하게 잘 사용했어요 앱사용하기도 편하고 유아이도 보기 좋아요,5
움직이기 힘든 상황에서 편하게 진료를 보고 약도 배달 받을 수 있는 게 참 좋습니다! 약국약도 배달 받을 수 있는 기능도 있었으면 좋겠습니다,5
일단 편리하다는 점에서 앱의 취지가 너무 좋아요~ 다만 비대면이기때문에 약처방과정에서 오진료가 생기지 않도록 하는점이 닥터나우 개발자님께서 계속 주의하셔야 할 점이아닌가.싶습니다 ^^,5
코시국에 딱 맞는 필요한 앱! 확진자가 늘어서 병원 방문이 꺼려지는 요즘에도 비대면으로 진료받고 건보료 적용까지 받는다니 이런 엄청난 생각을 앱으로 만들어서 사용하게 해주셔서 너무 좋습니다.,5
너무 편리하고 좋은 앱입니다.코로나 시대에 비대면 진료와 약배달 특히 비대면 진료는 무척좋은것 같아요.은행 안가도 비대면 통장만들수 있는것처럼 4차 산업혁명을 맞이해서 병원에 가지않더라도 비대면진료를 받을수 있다면 누구나 편하고 쉽게 자신의 건강을 지키고 관심을 가질수 있겠지요.강추합니다 닥터나우,5
점점 비대면이 늘어나는 추세인데 이제는 진료도 약까지 비대면으로 가능하군요 너무 편리하고 내집앞까지 약을 배달해주니 정말좋습니다,5
갈수록 병원 가맹점이 많아지면 좋을 거 같아요. 코로나 시대가 끝나더라도 간편하게 집에서 할 수 있어서 편리해보입니다. 아직 발전할게 많아 별 3개 합니닷,3
비대면으로 진료받고 약까지 받을 수 있어서 병원 갈 시간없는 직장인들한테 완전 편리해요~ 근데 서울 위주라 조금 아쉽네요 ㅠ 더 많은 지역에서 사용 가능하면 좋겠어요,5
코로나시대에 원격진료에 약배송까지 너무 편리한 어플같아요. 자주 이용해보겠습니다.,5
정말 필요하고 존재해야 할 앱이지만.. 아직 정착이 덜 된듯.. 진료잡는데 몃번을 시도해야 겨우 잡히는.. 정 방법이 없을때 지푸라기 잡는 심정으로..,3
정말 편리하고 좋습니다 나만알고싶은어플이네요 이용하시는 분 많아지면 더 편리해지겠죠? 여튼 굿굿,5
병원까지 가기는 애매하고 약국 약으로는 안되고 그럴때 쓰기 딱 좋음. 배달도 퀵으로 오는데 배달비가 그렇게 안비싸다는게 큰 장점인듯.,5
원격진료에 약 배달까지~~ 코로나 시국에 이렇게 편리하고 똑똑한 앱이 있다니!! 자주 애용하겠습니다><♡♡,5
"언택트 시대에 아주 유용할듯 하네요.서비스 품질유지 잘 해주시고,불편사항 피드백만 잘 해주신다면 아주 롱런할 앱입니다.",4
이거 저번에 티비에서 비슷한게 나와서 관심있거봤는데 ㅎㅎ 앱있는건첨알았어요! 아들 아토피로션 살때 유용하게사용할것같아요! 직장인이라서 매번 토욜진료찾아다녀서받았는데 너무좋아여,5
혼자 자취중에 확진이되서 외부랑은 단절되고 몸은 아프고 ㅠㅠ 힘들었는데 진료받고 약도 문 앞까지 갖다주시니 너무 감사했어요 주변에 다 추천하고 있어요,5
이렇게 편리한 기능의 앱이 있다는걸 알고 바로 다운 받았어요! 저처럼 독박육아에 장롱면허인 사람에게는 정말 고마운 앱이 될 것 같습니다. 잘 사용하겠습니다!,5
"또 한번의 의료계 혁신이군요. 비대면으로 약을 배송한다면 보다 더 편리하게, 더 많은 사람들에게, 더 효율적으로 도움이 될 것으로 생각됩니다. 자주 이용하겠습니다. 좋은 서비스 감사합니다.",5
닥터나우 이벤트차 다운받고 목감기로 병원예약하고 진료받았네요. 후기들도 많고 많이들 애용하는앱이네요^^. 후기보고 동네에서 제일평좋은 병원다녀왔습니다~증상별로도 검색가능하고 좋은거같아요^^,4
약은 쓰지만 앱은 넘 달달~ 하네요. 코로나 치료비가 0원이라 무료로 걱정없이 치료 받을 수 있어서 너무 좋았어요!!! 이번 기회에 자주 먹던 약도 요걸로 받아 볼 예정임다!,5
매번 병원가는데 시간 내기도 힘들었는데 편리하게 방문하지 않고 진료 볼 수 있고 처방약도 배달 받을 수 있으니 너무 좋아요! 배달비도 무료라서 더 좋네요,5
약 배달서비스도 가능하고 너무 좋네요. 게다가 무료배송서비스까지... 애기 데리고 약국 가기 힘들었는데 너무 좋네요,4
한눈에 잘들어와서 사용하기에도 편리했어요. 유용한 어플이네요. 앞으로도 필요할때 자주 이용하겠습니다.,4
건강상태를 비대면으로~약배송도 편하게 배달받을수 있다니 진짜 좋은앱이네요 점차 지방까지 확대되면 최고일것같아요^^,5
"지인 추천으로 사용하게되었는데, 병원 예약을 바로바로 할 수 있어서 편리해요~!! 아직 모든 병원이 이용하진 않지만 만족스럽습니다~!!",4
대전 사는데 배달이 불가능하다고 떠서 택배로 신청했습니다 코로나 확진되어 지금 아픈 상황에서 바로 약을 받기가 어렵고 며칠 기다려야하는 점이 아쉽네요 몇 시간 뒤에도 계속 조제하고 계시네용..,2
너무 편리하고 좋은 앱이네요~비대면 지료에 조제약 배달까지...ㅎㅎㅎ요즘같은 시기에 꼭 필요한 앱같네요!잘활용할게요~^^,5
집이 교통이 좋지 못한 지역에 있어서 병원갔다 약구갔다 하는게 큰 일이었는데 비대면.약배달서비스라니! 물론 저희동네까지 약배달은 안올듯하지만 아픈몸 이끌고 여러군데 들르는 수고를 덜어주겠네요.,4
일상생활에 편리한 새로운 서비스들이 계속 나오네요. 사용자입장에서는 즐거운 일입니다. 앞으로도 계속 좋은 서비스를 부탁드립니다,5
원하던 앱입니다.코로나로 병원가기 주저하게 되는데 이거활용 많이 할수 있겠어요.이비인후과진료 너무 편해요.약배달까지~~대박입니다,5
"어플에서 쭈욱 훑러봤는데 근처 과별로 병원 찾을수있고 리뷰까지 있어서 참고로 하면 좋을것 같아요, 그리고 바로 예약도 되네요, 굿",4
요즘 시국에 너무 좋은 앱이네요. 주말이나 늦은밤 너무 유용할거 같아요 다만 제휴약국이 앞으로 더 많아졌으면 해요,5
"배아파서 진료봤는데 금방 진료보고, 약 배송도 빠르게 되네요. 아플 때 나가기 힘들면 딱 사용해서 약 받기 좋은 것 같아요!",5
비대면진료라고 해서 어려울줄 알았는데 생각보다 쉬웠다. 처음에는 의사선생님과의 전화가 약간 부담스러웠으나 편하게 진료봐주셔서괜찮았음.. 진짜 이젠 큰병아니면 병원안가도 되겠다 생각.,5
